account_id,time,default_rate,r12_gdp_bl,r12_gdp_st
463393,2016,,1.777671,0.3236178
463393,2017,,1.697906,1.716037
463393,2018,,1.790401,1.769894
463393,2019,,1.601768,1.604487
463393,2020,,1.494786,1.494678
463609,2005,,0.8475649,0.8475649
463609,2006,,3.807042,3.807042
463609,2007,,3.335074,3.335074
463609,2008,,0.8056425,0.8056425
463609,2009,,-5.223765,-5.223765
463609,2010,0.001102,3.786477,3.786477
463609,2011,0.014106,3.344833,3.344833
463609,2012,0.036015,0.8923269,0.8923269
463609,2013,0.040884,0.5314357,0.5314357
463609,2014,,1.744751,-0.8668542
463609,2015,,1.953805,-1.751212
463609,2016,,1.777671,0.3236178
463609,2017,,1.697906,1.716037
463609,2018,,1.790401,1.769894
463609,2019,,1.601768,1.604487
463609,2020,,1.494786,1.494678
463798,2005,,0.8475649,0.8475649
463798,2006,,3.807042,3.807042
463798,2007,,3.335074,3.335074
463798,2008,,0.8056425,0.8056425
463798,2009,,-5.223765,-5.223765
463798,2010,0.0001,3.786477,3.786477
463798,2011,,3.344833,3.344833
463798,2012,,0.8923269,0.8923269
463798,2013,,0.5314357,0.5314357
463798,2014,,1.744751,-0.8668542
463798,2015,,1.953805,-1.751212
463798,2016,,1.777671,0.3236178
463798,2017,,1.697906,1.716037
463798,2018,,1.790401,1.769894
463798,2019,,1.601768,1.604487
463798,2020,,1.494786,1.494678
463891,2005,,0.8475649,0.8475649
463891,2006,,3.807042,3.807042
463891,2007,,3.335074,3.335074
463891,2008,,0.8056425,0.8056425
463891,2009,,-5.223765,-5.223765
463891,2010,,3.786477,3.786477
463891,2011,,3.344833,3.344833
463891,2012,,0.8923269,0.8923269
463891,2013,0.073514,0.5314357,0.5314357
463891,2014,,1.744751,-0.8668542
463891,2015,,1.953805,-1.751212
463891,2016,,1.777671,0.3236178
463891,2017,,1.697906,1.716037
463891,2018,,1.790401,1.769894
463891,2019,,1.601768,1.604487
463891,2020,,1.494786,1.494678
464564,2005,,0.8475649,0.8475649
464564,2006,,3.807042,3.807042
464564,2007,,3.335074,3.335074
464564,2008,,0.8056425,0.8056425
464564,2009,,-5.223765,-5.223765
464564,2010,,3.786477,3.786477
464564,2011,,3.344833,3.344833
464564,2012,,0.8923269,0.8923269
464564,2013,0.026192,0.5314357,0.5314357
464564,2014,,1.744751,-0.8668542
464564,2015,,1.953805,-1.751212
464564,2016,,1.777671,0.3236178
464564,2017,,1.697906,1.716037
464564,2018,,1.790401,1.769894
464564,2019,,1.601768,1.604487
464564,2020,,1.494786,1.494678
465523,2005,,0.8475649,0.8475649
465523,2006,,3.807042,3.807042
465523,2007,,3.335074,3.335074
465523,2008,,0.8056425,0.8056425
465523,2009,,-5.223765,-5.223765
465523,2010,,3.786477,3.786477
465523,2011,0.03022,3.344833,3.344833
465523,2012,0.025113,0.8923269,0.8923269
465523,2013,0.0169,0.5314357,0.5314357
465523,2014,,1.744751,-0.8668542
465523,2015,,1.953805,-1.751212
465523,2016,,1.777671,0.3236178
465523,2017,,1.697906,1.716037
465523,2018,,1.790401,1.769894
465523,2019,,1.601768,1.604487
465523,2020,,1.494786,1.494678
465717,2005,,0.8475649,0.8475649
465717,2006,,3.807042,3.807042
465717,2007,,3.335074,3.335074
465717,2008,,0.8056425,0.8056425
465717,2009,,-5.223765,-5.223765
465717,2010,0.0001,3.786477,3.786477
465717,2011,0.0028,3.344833,3.344833
465717,2012,0.0078,0.8923269,0.8923269
465717,2013,0.003377,0.5314357,0.5314357
465717,2014,,1.744751,-0.8668542
465717,2015,,1.953805,-1.751212
465717,2016,,1.777671,0.3236178
465717,2017,,1.697906,1.716037
465717,2018,,1.790401,1.769894
465717,2019,,1.601768,1.604487
465717,2020,,1.494786,1.494678
465762,2005,,0.8475649,0.8475649
465762,2006,,3.807042,3.807042
465762,2007,,3.335074,3.335074
465762,2008,,0.8056425,0.8056425
465762,2009,,-5.223765,-5.223765
465762,2010,0.0001,3.786477,3.786477
465762,2011,0.004744,3.344833,3.344833
465762,2012,0.007232,0.8923269,0.8923269
465762,2013,0.004878,0.5314357,0.5314357
465762,2014,,1.744751,-0.8668542
465762,2015,,1.953805,-1.751212
465762,2016,,1.777671,0.3236178
465762,2017,,1.697906,1.716037
465762,2018,,1.790401,1.769894
465762,2019,,1.601768,1.604487
465762,2020,,1.494786,1.494678
465874,2005,,0.8475649,0.8475649
465874,2006,,3.807042,3.807042
465874,2007,,3.335074,3.335074
465874,2008,,0.8056425,0.8056425
465874,2009,,-5.223765,-5.223765
465874,2010,,3.786477,3.786477
465874,2011,,3.344833,3.344833
465874,2012,0.02027,0.8923269,0.8923269
465874,2013,0.008475,0.5314357,0.5314357
465874,2014,,1.744751,-0.8668542
465874,2015,,1.953805,-1.751212
465874,2016,,1.777671,0.3236178
465874,2017,,1.697906,1.716037
465874,2018,,1.790401,1.769894
465874,2019,,1.601768,1.604487
465874,2020,,1.494786,1.494678
466328,2005,,0.8475649,0.8475649
466328,2006,,3.807042,3.807042
466328,2007,,3.335074,3.335074
466328,2008,,0.8056425,0.8056425
466328,2009,,-5.223765,-5.223765
466328,2010,,3.786477,3.786477
466328,2011,0.014782,3.344833,3.344833
466328,2012,0.021684,0.8923269,0.8923269
466328,2013,0.01528,0.5314357,0.5314357
466328,2014,,1.744751,-0.8668542
466328,2015,,1.953805,-1.751212
466328,2016,,1.777671,0.3236178
466328,2017,,1.697906,1.716037
466328,2018,,1.790401,1.769894
466328,2019,,1.601768,1.604487
466328,2020,,1.494786,1.494678
466423,2005,,0.8475649,0.8475649
466423,2006,,3.807042,3.807042
466423,2007,,3.335074,3.335074
466423,2008,,0.8056425,0.8056425
466423,2009,,-5.223765,-5.223765
466423,2010,,3.786477,3.786477
466423,2011,,3.344833,3.344833
466423,2012,,0.8923269,0.8923269
466423,2013,0.045485,0.5314357,0.5314357
466423,2014,,1.744751,-0.8668542
466423,2015,,1.953805,-1.751212
466423,2016,,1.777671,0.3236178
466423,2017,,1.697906,1.716037
466423,2018,,1.790401,1.769894
466423,2019,,1.601768,1.604487
466423,2020,,1.494786,1.494678
466670,2005,,0.8475649,0.8475649
466670,2006,,3.807042,3.807042
466670,2007,,3.335074,3.335074
466670,2008,,0.8056425,0.8056425
466670,2009,,-5.223765,-5.223765
466670,2010,,3.786477,3.786477
466670,2011,,3.344833,3.344833
466670,2012,0.001363,0.8923269,0.8923269
466670,2013,0.002043,0.5314357,0.5314357
466670,2014,,1.744751,-0.8668542
466670,2015,,1.953805,-1.751212
466670,2016,,1.777671,0.3236178
466670,2017,,1.697906,1.716037
466670,2018,,1.790401,1.769894
466670,2019,,1.601768,1.604487
466670,2020,,1.494786,1.494678
466731,2005,,0.8475649,0.8475649
466731,2006,,3.807042,3.807042
466731,2007,,3.335074,3.335074
466731,2008,,0.8056425,0.8056425
466731,2009,,-5.223765,-5.223765
466731,2010,,3.786477,3.786477
466731,2011,0.004985,3.344833,3.344833
466731,2012,0.003876,0.8923269,0.8923269
466731,2013,0.0034,0.5314357,0.5314357
466731,2014,,1.744751,-0.8668542
466731,2015,,1.953805,-1.751212
466731,2016,,1.777671,0.3236178
466731,2017,,1.697906,1.716037
466731,2018,,1.790401,1.769894
466731,2019,,1.601768,1.604487
466731,2020,,1.494786,1.494678
467456,2005,,0.8475649,0.8475649
467456,2006,,3.807042,3.807042
467456,2007,,3.335074,3.335074
467456,2008,,0.8056425,0.8056425
467456,2009,,-5.223765,-5.223765
467456,2010,0.0001,3.786477,3.786477
467456,2011,0.0036,3.344833,3.344833
467456,2012,0.002571,0.8923269,0.8923269
467456,2013,0.001858,0.5314357,0.5314357
467456,2014,,1.744751,-0.8668542
467456,2015,,1.953805,-1.751212
467456,2016,,1.777671,0.3236178
467456,2017,,1.697906,1.716037
467456,2018,,1.790401,1.769894
467456,2019,,1.601768,1.604487
467456,2020,,1.494786,1.494678
467668,2005,,0.8475649,0.8475649
467668,2006,,3.807042,3.807042
467668,2007,,3.335074,3.335074
467668,2008,,0.8056425,0.8056425
467668,2009,,-5.223765,-5.223765
467668,2010,0.0001,3.786477,3.786477
467668,2011,0.0065,3.344833,3.344833
467668,2012,0.020095,0.8923269,0.8923269
467668,2013,0.017731,0.5314357,0.5314357
467668,2014,,1.744751,-0.8668542
467668,2015,,1.953805,-1.751212
467668,2016,,1.777671,0.3236178
467668,2017,,1.697906,1.716037
467668,2018,,1.790401,1.769894
467668,2019,,1.601768,1.604487
467668,2020,,1.494786,1.494678
467921,2005,,0.8475649,0.8475649
467921,2006,,3.807042,3.807042
467921,2007,,3.335074,3.335074
467921,2008,,0.8056425,0.8056425
467921,2009,,-5.223765,-5.223765
467921,2010,0.01545,3.786477,3.786477
467921,2011,,3.344833,3.344833
467921,2012,,0.8923269,0.8923269
467921,2013,,0.5314357,0.5314357
467921,2014,,1.744751,-0.8668542
467921,2015,,1.953805,-1.751212
467921,2016,,1.777671,0.3236178
467921,2017,,1.697906,1.716037
467921,2018,,1.790401,1.769894
467921,2019,,1.601768,1.604487
467921,2020,,1.494786,1.494678
467939,2005,,0.8475649,0.8475649
467939,2006,,3.807042,3.807042
467939,2007,,3.335074,3.335074
467939,2008,,0.8056425,0.8056425
467939,2009,,-5.223765,-5.223765
467939,2010,0.01545,3.786477,3.786477
467939,2011,,3.344833,3.344833
467939,2012,,0.8923269,0.8923269
467939,2013,,0.5314357,0.5314357
467939,2014,,1.744751,-0.8668542
467939,2015,,1.953805,-1.751212
467939,2016,,1.777671,0.3236178
467939,2017,,1.697906,1.716037
467939,2018,,1.790401,1.769894
467939,2019,,1.601768,1.604487
467939,2020,,1.494786,1.494678
468026,2005,,0.8475649,0.8475649
468026,2006,,3.807042,3.807042
468026,2007,,3.335074,3.335074
468026,2008,,0.8056425,0.8056425
468026,2009,,-5.223765,-5.223765
468026,2010,,3.786477,3.786477
468026,2011,0.00231,3.344833,3.344833
468026,2012,0.003997,0.8923269,0.8923269
468026,2013,0.003528,0.5314357,0.5314357
468026,2014,,1.744751,-0.8668542
468026,2015,,1.953805,-1.751212
468026,2016,,1.777671,0.3236178
468026,2017,,1.697906,1.716037
468026,2018,,1.790401,1.769894
468026,2019,,1.601768,1.604487
468026,2020,,1.494786,1.494678
468321,2005,,0.8475649,0.8475649
468321,2006,,3.807042,3.807042
468321,2007,,3.335074,3.335074
468321,2008,,0.8056425,0.8056425
468321,2009,,-5.223765,-5.223765
468321,2010,0.0001,3.786477,3.786477
468321,2011,,3.344833,3.344833
468321,2012,,0.8923269,0.8923269
468321,2013,,0.5314357,0.5314357
468321,2014,,1.744751,-0.8668542
468321,2015,,1.953805,-1.751212
468321,2016,,1.777671,0.3236178
468321,2017,,1.697906,1.716037
468321,2018,,1.790401,1.769894
468321,2019,,1.601768,1.604487
468321,2020,,1.494786,1.494678
468322,2005,,0.8475649,0.8475649
468322,2006,,3.807042,3.807042
468322,2007,,3.335074,3.335074
468322,2008,,0.8056425,0.8056425
468322,2009,,-5.223765,-5.223765
468322,2010,0.0001,3.786477,3.786477
468322,2011,0.001215,3.344833,3.344833
468322,2012,0.001519,0.8923269,0.8923269
468322,2013,0.003263,0.5314357,0.5314357
468322,2014,,1.744751,-0.8668542
468322,2015,,1.953805,-1.751212
468322,2016,,1.777671,0.3236178
468322,2017,,1.697906,1.716037
468322,2018,,1.790401,1.769894
468322,2019,,1.601768,1.604487
468322,2020,,1.494786,1.494678
468329,2005,,0.8475649,0.8475649
468329,2006,,3.807042,3.807042
468329,2007,,3.335074,3.335074
468329,2008,,0.8056425,0.8056425
468329,2009,,-5.223765,-5.223765
468329,2010,,3.786477,3.786477
468329,2011,0.004702,3.344833,3.344833
468329,2012,0.007913,0.8923269,0.8923269
468329,2013,0.004556,0.5314357,0.5314357
468329,2014,,1.744751,-0.8668542
468329,2015,,1.953805,-1.751212
468329,2016,,1.777671,0.3236178
468329,2017,,1.697906,1.716037
468329,2018,,1.790401,1.769894
468329,2019,,1.601768,1.604487
468329,2020,,1.494786,1.494678
468523,2005,,0.8475649,0.8475649
468523,2006,,3.807042,3.807042
468523,2007,,3.335074,3.335074
468523,2008,,0.8056425,0.8056425
468523,2009,,-5.223765,-5.223765
468523,2010,,3.786477,3.786477
468523,2011,,3.344833,3.344833
468523,2012,,0.8923269,0.8923269
468523,2013,0.031327,0.5314357,0.5314357
468523,2014,,1.744751,-0.8668542
468523,2015,,1.953805,-1.751212
468523,2016,,1.777671,0.3236178
468523,2017,,1.697906,1.716037
468523,2018,,1.790401,1.769894
468523,2019,,1.601768,1.604487
468523,2020,,1.494786,1.494678
468570,2005,,0.8475649,0.8475649
468570,2006,,3.807042,3.807042
468570,2007,,3.335074,3.335074
468570,2008,,0.8056425,0.8056425
468570,2009,,-5.223765,-5.223765
468570,2010,,3.786477,3.786477
468570,2011,,3.344833,3.344833
468570,2012,,0.8923269,0.8923269
468570,2013,0.031327,0.5314357,0.5314357
468570,2014,,1.744751,-0.8668542
468570,2015,,1.953805,-1.751212
468570,2016,,1.777671,0.3236178
468570,2017,,1.697906,1.716037
468570,2018,,1.790401,1.769894
468570,2019,,1.601768,1.604487
468570,2020,,1.494786,1.494678
468605,2005,,0.8475649,0.8475649
468605,2006,,3.807042,3.807042
468605,2007,,3.335074,3.335074
468605,2008,,0.8056425,0.8056425
468605,2009,,-5.223765,-5.223765
468605,2010,,3.786477,3.786477
468605,2011,,3.344833,3.344833
468605,2012,,0.8923269,0.8923269
468605,2013,0.004359,0.5314357,0.5314357
468605,2014,,1.744751,-0.8668542
468605,2015,,1.953805,-1.751212
468605,2016,,1.777671,0.3236178
468605,2017,,1.697906,1.716037
468605,2018,,1.790401,1.769894
468605,2019,,1.601768,1.604487
468605,2020,,1.494786,1.494678
469698,2005,,0.8475649,0.8475649
469698,2006,,3.807042,3.807042
469698,2007,,3.335074,3.335074
469698,2008,,0.8056425,0.8056425
469698,2009,,-5.223765,-5.223765
469698,2010,0.0001,3.786477,3.786477
469698,2011,,3.344833,3.344833
469698,2012,,0.8923269,0.8923269
469698,2013,,0.5314357,0.5314357
469698,2014,,1.744751,-0.8668542
469698,2015,,1.953805,-1.751212
469698,2016,,1.777671,0.3236178
469698,2017,,1.697906,1.716037
469698,2018,,1.790401,1.769894
469698,2019,,1.601768,1.604487
469698,2020,,1.494786,1.494678
469702,2005,,0.8475649,0.8475649
469702,2006,,3.807042,3.807042
469702,2007,,3.335074,3.335074
469702,2008,,0.8056425,0.8056425
469702,2009,,-5.223765,-5.223765
469702,2010,0.0001,3.786477,3.786477
469702,2011,0.004,3.344833,3.344833
469723,2005,,0.8475649,0.8475649
469723,2006,,3.807042,3.807042
469723,2007,,3.335074,3.335074
469723,2008,,0.8056425,0.8056425
469723,2009,,-5.223765,-5.223765
469723,2010,,3.786477,3.786477
469723,2011,,3.344833,3.344833
469723,2012,0.005207,0.8923269,0.8923269
469723,2013,0.003801,0.5314357,0.5314357
469723,2014,,1.744751,-0.8668542
469723,2015,,1.953805,-1.751212
469723,2016,,1.777671,0.3236178
469723,2017,,1.697906,1.716037
469723,2018,,1.790401,1.769894
469723,2019,,1.601768,1.604487
469723,2020,,1.494786,1.494678
469912,2005,,0.8475649,0.8475649
469912,2006,,3.807042,3.807042
469912,2007,,3.335074,3.335074
469912,2008,,0.8056425,0.8056425
469912,2009,,-5.223765,-5.223765
469912,2010,0.0013,3.786477,3.786477
469912,2011,0.005202,3.344833,3.344833
469912,2012,,0.8923269,0.8923269
469912,2013,0.005504,0.5314357,0.5314357
469912,2014,,1.744751,-0.8668542
469912,2015,,1.953805,-1.751212
469912,2016,,1.777671,0.3236178
469912,2017,,1.697906,1.716037
469912,2018,,1.790401,1.769894
469912,2019,,1.601768,1.604487
469912,2020,,1.494786,1.494678
469914,2005,,0.8475649,0.8475649
469914,2006,,3.807042,3.807042
469914,2007,,3.335074,3.335074
469914,2008,,0.8056425,0.8056425
469914,2009,,-5.223765,-5.223765
469914,2010,0.0013,3.786477,3.786477
469914,2011,0.005202,3.344833,3.344833
469914,2012,,0.8923269,0.8923269
469914,2013,0.005504,0.5314357,0.5314357
469914,2014,,1.744751,-0.8668542
469914,2015,,1.953805,-1.751212
469914,2016,,1.777671,0.3236178
469914,2017,,1.697906,1.716037
469914,2018,,1.790401,1.769894
469914,2019,,1.601768,1.604487
469914,2020,,1.494786,1.494678
470047,2005,,0.8475649,0.8475649
470047,2006,,3.807042,3.807042
470047,2007,,3.335074,3.335074
470047,2008,,0.8056425,0.8056425
470047,2009,,-5.223765,-5.223765
470047,2010,,3.786477,3.786477
470047,2011,0.004,3.344833,3.344833
470051,2005,,0.8475649,0.8475649
470051,2006,,3.807042,3.807042
470051,2007,,3.335074,3.335074
470051,2008,,0.8056425,0.8056425
470051,2009,,-5.223765,-5.223765
470051,2010,,3.786477,3.786477
470051,2011,0.004,3.344833,3.344833
470270,2005,,0.8475649,0.8475649
470270,2006,,3.807042,3.807042
470270,2007,,3.335074,3.335074
470270,2008,,0.8056425,0.8056425
470270,2009,,-5.223765,-5.223765
470270,2010,,3.786477,3.786477
470270,2011,,3.344833,3.344833
470270,2012,0.00362,0.8923269,0.8923269
470270,2013,0.005668,0.5314357,0.5314357
470270,2014,,1.744751,-0.8668542
470270,2015,,1.953805,-1.751212
470270,2016,,1.777671,0.3236178
470270,2017,,1.697906,1.716037
470270,2018,,1.790401,1.769894
470270,2019,,1.601768,1.604487
470270,2020,,1.494786,1.494678
470727,2005,,0.8475649,0.8475649
470727,2006,,3.807042,3.807042
470727,2007,,3.335074,3.335074
470727,2008,,0.8056425,0.8056425
470727,2009,,-5.223765,-5.223765
470727,2010,0.021175,3.786477,3.786477
470727,2011,0.031206,3.344833,3.344833
470727,2012,0.033498,0.8923269,0.8923269
470727,2013,0.088464,0.5314357,0.5314357
470727,2014,,1.744751,-0.8668542
470727,2015,,1.953805,-1.751212
470727,2016,,1.777671,0.3236178
470727,2017,,1.697906,1.716037
470727,2018,,1.790401,1.769894
470727,2019,,1.601768,1.604487
470727,2020,,1.494786,1.494678
471285,2005,,0.8475649,0.8475649
471285,2006,,3.807042,3.807042
471285,2007,,3.335074,3.335074
471285,2008,,0.8056425,0.8056425
471285,2009,,-5.223765,-5.223765
471285,2010,,3.786477,3.786477
471285,2011,,3.344833,3.344833
471285,2012,,0.8923269,0.8923269
471285,2013,0.034406,0.5314357,0.5314357
471285,2014,,1.744751,-0.8668542
471285,2015,,1.953805,-1.751212
471285,2016,,1.777671,0.3236178
471285,2017,,1.697906,1.716037
471285,2018,,1.790401,1.769894
471285,2019,,1.601768,1.604487
471285,2020,,1.494786,1.494678
472045,2005,,0.8475649,0.8475649
472045,2006,,3.807042,3.807042
472045,2007,,3.335074,3.335074
472045,2008,,0.8056425,0.8056425
472045,2009,,-5.223765,-5.223765
472045,2010,,3.786477,3.786477
472045,2011,,3.344833,3.344833
472045,2012,,0.8923269,0.8923269
472045,2013,0.011441,0.5314357,0.5314357
472045,2014,,1.744751,-0.8668542
472045,2015,,1.953805,-1.751212
472045,2016,,1.777671,0.3236178
472045,2017,,1.697906,1.716037
472045,2018,,1.790401,1.769894
472045,2019,,1.601768,1.604487
472045,2020,,1.494786,1.494678
472969,2005,,0.8475649,0.8475649
472969,2006,,3.807042,3.807042
472969,2007,,3.335074,3.335074
472969,2008,,0.8056425,0.8056425
472969,2009,,-5.223765,-5.223765
472969,2010,,3.786477,3.786477
472969,2011,,3.344833,3.344833
472969,2012,0.007591,0.8923269,0.8923269
472969,2013,0.006825,0.5314357,0.5314357
472969,2014,,1.744751,-0.8668542
472969,2015,,1.953805,-1.751212
472969,2016,,1.777671,0.3236178
472969,2017,,1.697906,1.716037
472969,2018,,1.790401,1.769894
472969,2019,,1.601768,1.604487
472969,2020,,1.494786,1.494678
472993,2005,,0.8475649,0.8475649
472993,2006,,3.807042,3.807042
472993,2007,,3.335074,3.335074
472993,2008,,0.8056425,0.8056425
472993,2009,,-5.223765,-5.223765
472993,2010,0.0001,3.786477,3.786477
472993,2011,0.012375,3.344833,3.344833
472993,2012,0.005467,0.8923269,0.8923269
472993,2013,0.005937,0.5314357,0.5314357
472993,2014,,1.744751,-0.8668542
472993,2015,,1.953805,-1.751212
472993,2016,,1.777671,0.3236178
472993,2017,,1.697906,1.716037
472993,2018,,1.790401,1.769894
472993,2019,,1.601768,1.604487
472993,2020,,1.494786,1.494678
473103,2005,,0.8475649,0.8475649
473103,2006,,3.807042,3.807042
473103,2007,,3.335074,3.335074
473103,2008,,0.8056425,0.8056425
473103,2009,,-5.223765,-5.223765
473103,2010,0.0001,3.786477,3.786477
473103,2011,0.001961,3.344833,3.344833
473103,2012,0.002169,0.8923269,0.8923269
473103,2013,0.001631,0.5314357,0.5314357
473103,2014,,1.744751,-0.8668542
473103,2015,,1.953805,-1.751212
473103,2016,,1.777671,0.3236178
473103,2017,,1.697906,1.716037
473103,2018,,1.790401,1.769894
473103,2019,,1.601768,1.604487
473103,2020,,1.494786,1.494678
473572,2005,,0.8475649,0.8475649
473572,2006,,3.807042,3.807042
473572,2007,,3.335074,3.335074
473572,2008,,0.8056425,0.8056425
473572,2009,,-5.223765,-5.223765
473572,2010,,3.786477,3.786477
473572,2011,,3.344833,3.344833
473572,2012,,0.8923269,0.8923269
473572,2013,0.073514,0.5314357,0.5314357
473572,2014,,1.744751,-0.8668542
473572,2015,,1.953805,-1.751212
473572,2016,,1.777671,0.3236178
473572,2017,,1.697906,1.716037
473572,2018,,1.790401,1.769894
473572,2019,,1.601768,1.604487
473572,2020,,1.494786,1.494678
473577,2005,,0.8475649,0.8475649
473577,2006,,3.807042,3.807042
473577,2007,,3.335074,3.335074
473577,2008,,0.8056425,0.8056425
473577,2009,,-5.223765,-5.223765
473577,2010,,3.786477,3.786477
473577,2011,,3.344833,3.344833
473577,2012,,0.8923269,0.8923269
473577,2013,0.073514,0.5314357,0.5314357
473577,2014,,1.744751,-0.8668542
473577,2015,,1.953805,-1.751212
473577,2016,,1.777671,0.3236178
473577,2017,,1.697906,1.716037
473577,2018,,1.790401,1.769894
473577,2019,,1.601768,1.604487
473577,2020,,1.494786,1.494678
473661,2005,,0.8475649,0.8475649
473661,2006,,3.807042,3.807042
473661,2007,,3.335074,3.335074
473661,2008,,0.8056425,0.8056425
473661,2009,,-5.223765,-5.223765
473661,2010,,3.786477,3.786477
473661,2011,,3.344833,3.344833
473661,2012,,0.8923269,0.8923269
473661,2013,0.073514,0.5314357,0.5314357
473661,2014,,1.744751,-0.8668542
473661,2015,,1.953805,-1.751212
473661,2016,,1.777671,0.3236178
473661,2017,,1.697906,1.716037
473661,2018,,1.790401,1.769894
473661,2019,,1.601768,1.604487
473661,2020,,1.494786,1.494678
473666,2005,,0.8475649,0.8475649
473666,2006,,3.807042,3.807042
473666,2007,,3.335074,3.335074
473666,2008,,0.8056425,0.8056425
473666,2009,,-5.223765,-5.223765
473666,2010,,3.786477,3.786477
473666,2011,,3.344833,3.344833
473666,2012,,0.8923269,0.8923269
473666,2013,0.073514,0.5314357,0.5314357
473666,2014,,1.744751,-0.8668542
473666,2015,,1.953805,-1.751212
473666,2016,,1.777671,0.3236178
473666,2017,,1.697906,1.716037
473666,2018,,1.790401,1.769894
473666,2019,,1.601768,1.604487
473666,2020,,1.494786,1.494678
473668,2005,,0.8475649,0.8475649
473668,2006,,3.807042,3.807042
473668,2007,,3.335074,3.335074
473668,2008,,0.8056425,0.8056425
473668,2009,,-5.223765,-5.223765
473668,2010,,3.786477,3.786477
473668,2011,,3.344833,3.344833
473668,2012,,0.8923269,0.8923269
473668,2013,0.073514,0.5314357,0.5314357
473668,2014,,1.744751,-0.8668542
473668,2015,,1.953805,-1.751212
473668,2016,,1.777671,0.3236178
473668,2017,,1.697906,1.716037
473668,2018,,1.790401,1.769894
473668,2019,,1.601768,1.604487
473668,2020,,1.494786,1.494678
473722,2005,,0.8475649,0.8475649
473722,2006,,3.807042,3.807042
473722,2007,,3.335074,3.335074
473722,2008,,0.8056425,0.8056425
473722,2009,,-5.223765,-5.223765
473722,2010,,3.786477,3.786477
473722,2011,,3.344833,3.344833
473722,2012,,0.8923269,0.8923269
473722,2013,0.073514,0.5314357,0.5314357
473722,2014,,1.744751,-0.8668542
473722,2015,,1.953805,-1.751212
473722,2016,,1.777671,0.3236178
473722,2017,,1.697906,1.716037
473722,2018,,1.790401,1.769894
473722,2019,,1.601768,1.604487
473722,2020,,1.494786,1.494678
474151,2005,,0.8475649,0.8475649
474151,2006,,3.807042,3.807042
474151,2007,,3.335074,3.335074
474151,2008,,0.8056425,0.8056425
474151,2009,,-5.223765,-5.223765
474151,2010,,3.786477,3.786477
474151,2011,,3.344833,3.344833
474151,2012,,0.8923269,0.8923269
474151,2013,0.151079,0.5314357,0.5314357
474151,2014,,1.744751,-0.8668542
474151,2015,,1.953805,-1.751212
474151,2016,,1.777671,0.3236178
474151,2017,,1.697906,1.716037
474151,2018,,1.790401,1.769894
474151,2019,,1.601768,1.604487
474151,2020,,1.494786,1.494678
474157,2005,,0.8475649,0.8475649
474157,2006,,3.807042,3.807042
474157,2007,,3.335074,3.335074
474157,2008,,0.8056425,0.8056425
474157,2009,,-5.223765,-5.223765
474157,2010,0.0001,3.786477,3.786477
474157,2011,0.002036,3.344833,3.344833
474157,2012,0.004104,0.8923269,0.8923269
474157,2013,0.003972,0.5314357,0.5314357
474157,2014,,1.744751,-0.8668542
474157,2015,,1.953805,-1.751212
474157,2016,,1.777671,0.3236178
474157,2017,,1.697906,1.716037
474157,2018,,1.790401,1.769894
474157,2019,,1.601768,1.604487
474157,2020,,1.494786,1.494678
474397,2005,,0.8475649,0.8475649
474397,2006,,3.807042,3.807042
474397,2007,,3.335074,3.335074
474397,2008,,0.8056425,0.8056425
474397,2009,,-5.223765,-5.223765
474397,2010,,3.786477,3.786477
474397,2011,,3.344833,3.344833
474397,2012,0.002875,0.8923269,0.8923269
474397,2013,0.00299,0.5314357,0.5314357
474397,2014,,1.744751,-0.8668542
474397,2015,,1.953805,-1.751212
474397,2016,,1.777671,0.3236178
474397,2017,,1.697906,1.716037
474397,2018,,1.790401,1.769894
474397,2019,,1.601768,1.604487
474397,2020,,1.494786,1.494678
474471,2005,,0.8475649,0.8475649
474471,2006,,3.807042,3.807042
474471,2007,,3.335074,3.335074
474471,2008,,0.8056425,0.8056425
474471,2009,,-5.223765,-5.223765
474471,2010,,3.786477,3.786477
474471,2011,0.045125,3.344833,3.344833
474471,2012,,0.8923269,0.8923269
474471,2013,0.015746,0.5314357,0.5314357
474471,2014,,1.744751,-0.8668542
474471,2015,,1.953805,-1.751212
474471,2016,,1.777671,0.3236178
474471,2017,,1.697906,1.716037
474471,2018,,1.790401,1.769894
474471,2019,,1.601768,1.604487
474471,2020,,1.494786,1.494678
474903,2005,,0.8475649,0.8475649
474903,2006,,3.807042,3.807042
474903,2007,,3.335074,3.335074
474903,2008,,0.8056425,0.8056425
474903,2009,,-5.223765,-5.223765
474903,2010,0.004603,3.786477,3.786477
474903,2011,0.032574,3.344833,3.344833
474903,2012,0.032224,0.8923269,0.8923269
474903,2013,0.040073,0.5314357,0.5314357
474903,2014,,1.744751,-0.8668542
474903,2015,,1.953805,-1.751212
474903,2016,,1.777671,0.3236178
474903,2017,,1.697906,1.716037
474903,2018,,1.790401,1.769894
474903,2019,,1.601768,1.604487
474903,2020,,1.494786,1.494678
474905,2005,,0.8475649,0.8475649
474905,2006,,3.807042,3.807042
474905,2007,,3.335074,3.335074
474905,2008,,0.8056425,0.8056425
474905,2009,,-5.223765,-5.223765
474905,2010,0.004603,3.786477,3.786477
474905,2011,0.032574,3.344833,3.344833
474905,2012,0.032224,0.8923269,0.8923269
474905,2013,0.040073,0.5314357,0.5314357
474905,2014,,1.744751,-0.8668542
474905,2015,,1.953805,-1.751212
